 2.45470892e+08  2.86934486e+00  2.45470892e+08  2.86934573e+00  2.45470892e+08 -1.78934272e+02  2.45470892e+08  1.06437460e+00  2.45470892e+08 -8.96617101e+01  2.45470892e+08  8.88994521e+00  2.45470892e+08 -7.42372825e+01 
 2.51188643e+08  2.87075356e+00  2.51188643e+08  2.87075441e+00  2.51188643e+08 -1.78977047e+02  2.51188643e+08  1.02156791e+00  2.51188643e+08 -8.94599861e+01  2.51188643e+08  8.89135390e+00  2.51188643e+08 -7.40358773e+01 
 2.57039578e+08  2.87210080e+00  2.57039578e+08  2.87210163e+00  2.57039578e+08 -1.79019393e+02  2.57039578e+08  9.79188961e-01  2.57039578e+08 -8.92583374e+01  2.57039578e+08  8.89270113e+00  2.57039578e+08 -7.38345333e+01 
 2.63026799e+08  2.87338913e+00  2.63026799e+08  2.87338994e+00  2.63026799e+08 -1.79061327e+02  2.63026799e+08  9.37222622e-01  2.63026799e+08 -8.90567609e+01  2.63026799e+08  8.89398944e+00  2.63026799e+08 -7.36332481e+01 
 2.69153480e+08  2.87462100e+00  2.69153480e+08  2.87462178e+00  2.69153480e+08 -1.79102862e+02  2.69153480e+08  8.95653510e-01  2.69153480e+08 -8.88552535e+01  2.69153480e+08  8.89522130e+00  2.69153480e+08 -7.34320192e+01 
 2.75422870e+08  2.87579875e+00  2.75422870e+08  2.87579951e+00  2.75422870e+08 -1.79144015e+02  2.75422870e+08  8.54466024e-01  2.75422870e+08 -8.86538123e+01  2.75422870e+08  8.89639904e+00  2.75422870e+08 -7.32308443e+01 
 2.81838293e+08  2.87692466e+00  2.81838293e+08  2.87692539e+00  2.81838293e+08 -1.79184801e+02  2.81838293e+08  8.13644357e-01  2.81838293e+08 -8.84524346e+01  2.81838293e+08  8.89752494e+00  2.81838293e+08 -7.30297210e+01 
 2.88403150e+08  2.87800089e+00  2.88403150e+08  2.87800159e+00  2.88403150e+08 -1.79225237e+02  2.88403150e+08  7.73172517e-01  2.88403150e+08 -8.82511177e+01  2.88403150e+08  8.89860115e+00  2.88403150e+08 -7.28286472e+01 
 2.95120923e+08  2.87902953e+00  2.95120923e+08  2.87903019e+00  2.95120923e+08 -1.79265338e+02  2.95120923e+08  7.33034336e-01  2.95120923e+08 -8.80498590e+01  2.95120923e+08  8.89962977e+00  2.95120923e+08 -7.26276209e+01 
 3.01995172e+08  2.88001256e+00  3.01995172e+08  2.88001320e+00  3.01995172e+08 -1.79305120e+02  3.01995172e+08  6.93213488e-01  3.01995172e+08 -8.78486562e+01  3.01995172e+08  8.90061279e+00  3.01995172e+08 -7.24266401e+01 
 3.09029543e+08  2.88095193e+00  3.09029543e+08  2.88095253e+00  3.09029543e+08 -1.79344602e+02  3.09029543e+08  6.53693499e-01  3.09029543e+08 -8.76475067e+01  3.09029543e+08  8.90155214e+00  3.09029543e+08 -7.22257027e+01 
 3.16227766e+08  2.88184946e+00  3.16227766e+08  2.88185002e+00  3.16227766e+08 -1.79383798e+02  3.16227766e+08  6.14457757e-01  3.16227766e+08 -8.74464085e+01  3.16227766e+08  8.90244965e+00  3.16227766e+08 -7.20248071e+01 
 3.23593657e+08  2.88270691e+00  3.23593657e+08  2.88270744e+00  3.23593657e+08 -1.79422725e+02  3.23593657e+08  5.75489526e-01  3.23593657e+08 -8.72453592e+01  3.23593657e+08  8.90330709e+00  3.23593657e+08 -7.18239514e+01 
 3.31131121e+08  2.88352599e+00  3.31131121e+08  2.88352648e+00  3.31131121e+08 -1.79461401e+02  3.31131121e+08  5.36771948e-01  3.31131121e+08 -8.70443569e+01  3.31131121e+08  8.90412615e+00  3.31131121e+08 -7.16231339e+01 
 3.38844156e+08  2.88430831e+00  3.38844156e+08  2.88430876e+00  3.38844156e+08 -1.79499842e+02  3.38844156e+08  4.98288055e-01  3.38844156e+08 -8.68433994e+01  3.38844156e+08  8.90490845e+00  3.38844156e+08 -7.14223531e+01 
 3.46736850e+08  2.88505542e+00  3.46736850e+08  2.88505583e+00  3.46736850e+08 -1.79538066e+02  3.46736850e+08  4.60020774e-01  3.46736850e+08 -8.66424851e+01  3.46736850e+08  8.90565554e+00  3.46736850e+08 -7.12216074e+01 
 3.54813389e+08  2.88576882e+00  3.54813389e+08  2.88576918e+00  3.54813389e+08 -1.79576089e+02  3.54813389e+08  4.21952932e-01  3.54813389e+08 -8.64416119e+01  3.54813389e+08  8.90636891e+00  3.54813389e+08 -7.10208952e+01 
 3.63078055e+08  2.88644993e+00  3.63078055e+08  2.88645024e+00  3.63078055e+08 -1.79613929e+02  3.63078055e+08  3.84067261e-01  3.63078055e+08 -8.62407782e+01  3.63078055e+08  8.90705000e+00  3.63078055e+08 -7.08202153e+01 
