 7.58577575e+08  2.18299275e+00  7.58577575e+08  2.18297922e+00  7.58577575e+08  1.79370610e+02  7.58577575e+08 -6.49412731e-01  7.58577575e+08 -6.69488957e+01  7.58577575e+08  8.20358577e+00  7.58577575e+08 -9.49345178e+01 
 7.76247117e+08  2.18311518e+00  7.76247117e+08  2.18310097e+00  7.76247117e+08  1.79333305e+02  7.76247117e+08 -6.87184244e-01  7.76247117e+08 -6.67487748e+01  7.76247117e+08  8.20370785e+00  7.76247117e+08 -9.47343764e+01 
 7.94328235e+08  2.18322930e+00  7.94328235e+08  2.18321437e+00  7.94328235e+08  1.79295642e+02  7.94328235e+08 -7.25323918e-01  7.94328235e+08 -6.65486629e+01  7.94328235e+08  8.20382160e+00  7.94328235e+08 -9.45342461e+01 
 8.12830516e+08  2.18333535e+00  8.12830516e+08  2.18331968e+00  8.12830516e+08  1.79257603e+02  8.12830516e+08 -7.63851686e-01  8.12830516e+08 -6.63485595e+01  8.12830516e+08  8.20392727e+00  8.12830516e+08 -9.43341267e+01 
 8.31763771e+08  2.18343355e+00  8.31763771e+08  2.18341710e+00  8.31763771e+08  1.79219167e+02  8.31763771e+08 -8.02787705e-01  8.31763771e+08 -6.61484645e+01  8.31763771e+08  8.20402508e+00  8.31763771e+08 -9.41340181e+01 
 8.51138038e+08  2.18352411e+00  8.51138038e+08  2.18350684e+00  8.51138038e+08  1.79180313e+02  8.51138038e+08 -8.42152365e-01  8.51138038e+08 -6.59483777e+01  8.51138038e+08  8.20411522e+00  8.51138038e+08 -9.39339198e+01 
 8.70963590e+08  2.18360721e+00  8.70963590e+08  2.18358909e+00  8.70963590e+08  1.79141023e+02  8.70963590e+08 -8.81966294e-01  8.70963590e+08 -6.57482988e+01  8.70963590e+08  8.20419789e+00  8.70963590e+08 -9.37338318e+01 
 8.91250938e+08  2.18368304e+00  8.91250938e+08  2.18366402e+00  8.91250938e+08  1.79101274e+02  8.91250938e+08 -9.22250375e-01  8.91250938e+08 -6.55482279e+01  8.91250938e+08  8.20427326e+00  8.91250938e+08 -9.35337538e+01 
 9.12010839e+08  2.18375175e+00  9.12010839e+08  2.18373179e+00  9.12010839e+08  1.79061047e+02  9.12010839e+08 -9.63025750e-01  9.12010839e+08 -6.53481646e+01  9.12010839e+08  8.20434149e+00  9.12010839e+08 -9.33336858e+01 
 9.33254301e+08  2.18381349e+00  9.33254301e+08  2.18379254e+00  9.33254301e+08  1.79020319e+02  9.33254301e+08 -1.00431383e+00  9.33254301e+08 -6.51481088e+01  9.33254301e+08  8.20440273e+00  9.33254301e+08 -9.31336274e+01 
 9.54992586e+08  2.18386837e+00  9.54992586e+08  2.18384640e+00  9.54992586e+08  1.78979071e+02  9.54992586e+08 -1.04613632e+00  9.54992586e+08 -6.49480605e+01  9.54992586e+08  8.20445709e+00  9.54992586e+08 -9.29335787e+01 
 9.77237221e+08  2.18391653e+00  9.77237221e+08  2.18389348e+00  9.77237221e+08  1.78937279e+02  9.77237221e+08 -1.08851520e+00  9.77237221e+08 -6.47480195e+01  9.77237221e+08  8.20450470e+00  9.77237221e+08 -9.27335395e+01 
 1.00000000e+09  2.18395806e+00  1.00000000e+09  2.18393387e+00  1.00000000e+09  1.78894922e+02  1.00000000e+09 -1.13147276e+00  1.00000000e+09 -6.45479858e+01  1.00000000e+09  8.20454565e+00  1.00000000e+09 -9.25335097e+01 
 1.02329299e+09  2.18399304e+00  1.02329299e+09  2.18396768e+00  1.02329299e+09  1.78851978e+02  1.02329299e+09 -1.17503161e+00  1.02329299e+09 -6.43479592e+01  1.02329299e+09  8.20458003e+00  1.02329299e+09 -9.23334894e+01 
 1.04712855e+09  2.18402156e+00  1.04712855e+09  2.18399495e+00  1.04712855e+09  1.78808424e+02  1.04712855e+09 -1.21921467e+00  1.04712855e+09 -6.41479398e+01  1.04712855e+09  8.20460792e+00  1.04712855e+09 -9.21334783e+01 
 1.07151931e+09  2.18404366e+00  1.07151931e+09  2.18401576e+00  1.07151931e+09  1.78764237e+02  1.07151931e+09 -1.26404523e+00  1.07151931e+09 -6.39479274e+01  1.07151931e+09  8.20462936e+00  1.07151931e+09 -9.19334766e+01 
 1.09647820e+09  2.18405941e+00  1.09647820e+09  2.18403015e+00  1.09647820e+09  1.78719394e+02  1.09647820e+09 -1.30954688e+00  1.09647820e+09 -6.37479221e+01  1.09647820e+09  8.20464441e+00  1.09647820e+09 -9.17334841e+01 
 1.12201845e+09  2.18406882e+00  1.12201845e+09  2.18403814e+00  1.12201845e+09  1.78673872e+02  1.12201845e+09 -1.35574362e+00  1.12201845e+09 -6.35479239e+01  1.12201845e+09  8.20465310e+00  1.12201845e+09 -9.15335010e+01 
