f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
9.332543009999999528e-01,6.009999999889714672e-06,5.451716000010264906e-03,-8.645259883999999317e+01,-8.048767200000000344e+01
9.549925860000000322e-01,6.330000000165370011e-06,5.578189999994265236e-03,-8.625259714000000599e+01,-8.028761059999999361e+01
9.772372209999999892e-01,6.649999999996936140e-06,5.707940000007738490e-03,-8.605259639000000504e+01,-8.008755539999999939e+01
1.000000000000000000e+00,7.010000000029492639e-06,5.841290000006438277e-03,-8.585259669000001281e+01,-7.988750629999999830e+01
1.023292990000000069e+00,7.370000000062049139e-06,5.976889999999457359e-03,-8.565259793999999260e+01,-7.968746330000000455e+01
1.047128550000000047e+00,7.749999999973056219e-06,6.116689999998925487e-03,-8.545260021999999367e+01,-7.948742629999999565e+01
1.071519310000000003e+00,8.150000000206603090e-06,6.258970000004637768e-03,-8.525260348999999849e+01,-7.928739520000000596e+01
1.096478199999999958e+00,8.569999999874511332e-06,6.404360000004771791e-03,-8.505260772000001168e+01,-7.908736980000000472e+01
1.122018449999999889e+00,9.009999999864959364e-06,6.553840000009358846e-03,-8.485261304000000848e+01,-7.888735029999999426e+01
1.148153619999999986e+00,9.469999999733857976e-06,6.706780000001799635e-03,-8.465261927000000242e+01,-7.868733640000000662e+01
1.174897550000000068e+00,9.949999999925296379e-06,6.862879999999904612e-03,-8.445262662999999748e+01,-7.848732830000000149e+01
1.202264430000000051e+00,1.044999999999518536e-05,7.022280000001046574e-03,-8.425263501999999960e+01,-7.828732580000000496e+01
1.230268769999999900e+00,1.098999999982197551e-05,7.186509999996815168e-03,-8.405264443000000085e+01,-7.808732899999999688e+01
1.258925410000000022e+00,1.152999999964876565e-05,7.353489999985640679e-03,-8.385265492999999992e+01,-7.788733790000000567e+01
1.288249549999999966e+00,1.210999999967654617e-05,7.524599999982228837e-03,-8.365266657000000805e+01,-7.768735250000000292e+01
1.318256740000000038e+00,1.271999999996609176e-05,7.699650000006386108e-03,-8.345267931000000772e+01,-7.748737280000000283e+01
1.348962879999999975e+00,1.334999999968999873e-05,7.878919999996014667e-03,-8.325269317999999430e+01,-7.728739889999999946e+01
1.380384260000000030e+00,1.401000000011975999e-05,8.063139999990198703e-03,-8.305270828999999821e+01,-7.708743080000000703e+01
1.412537539999999980e+00,1.470999999986233320e-05,8.250550000013845420e-03,-8.285272455000000491e+01,-7.688746849999999711e+01
1.445439769999999902e+00,1.543999999986667149e-05,8.442860000002383458e-03,-8.265274214999999458e+01,-7.668751229999999453e+01
1.479108389999999940e+00,1.620000000013277486e-05,8.639320000014549805e-03,-8.245276096999999993e+01,-7.648756210000000522e+01
1.513561249999999969e+00,1.699999999971169018e-05,8.840689999999540305e-03,-8.225278106000000378e+01,-7.628761810000000310e+01
1.548816619999999977e+00,1.783999999993568508e-05,9.046269999998912681e-03,-8.205280258999999887e+01,-7.608768030000000238e+01
1.584893190000000063e+00,1.870999999997735586e-05,9.256950000008146162e-03,-8.185282546999999909e+01,-7.588774890000000539e+01
1.621810100000000032e+00,1.963000000015924229e-05,9.472149999993462188e-03,-8.165284982999999386e+01,-7.568782410000000027e+01
1.659586910000000026e+00,2.059000000009802989e-05,9.692929999999932988e-03,-8.145287566000000368e+01,-7.548790599999999529e+01
1.698243649999999993e+00,2.158999999979371864e-05,9.918900000002395245e-03,-8.125290315000000874e+01,-7.528799480000000699e+01
1.737800830000000074e+00,2.265000000001293756e-05,1.014934999997763043e-02,-8.105293215999999745e+01,-7.508809060000000102e+01
1.778279409999999894e+00,2.374999999998905764e-05,1.038615999999592532e-02,-8.085296275999999693e+01,-7.488819370000000220e+01
1.819700859999999976e+00,2.490000000010539338e-05,1.062790999998242114e-02,-8.065299525999999730e+01,-7.468830429999999865e+01
1.862087140000000085e+00,2.610000000036194479e-05,1.087580999998749576e-02,-8.045302938000000381e+01,-7.448842260000000692e+01
1.905460719999999997e+00,2.738000000013229851e-05,1.112879999999449865e-02,-8.025306542999999238e+01,-7.428854880000000094e+01
1.949844600000000039e+00,2.869000000016441732e-05,1.138751999999954023e-02,-8.005310348000000431e+01,-7.408868320000000551e+01
1.995262309999999983e+00,3.009000000009365294e-05,1.165331999999352774e-02,-7.985314346999999202e+01,-7.388882610000000284e+01
2.041737939999999973e+00,3.153000000022387894e-05,1.192431999999143954e-02,-7.965318555999999717e+01,-7.368897780000000353e+01
2.089296130000000140e+00,3.305999999980713255e-05,1.220139000000131091e-02,-7.945322974999999133e+01,-7.348913860000000398e+01
2.137962089999999815e+00,3.463999999997469104e-05,1.248620000001210428e-02,-7.925327633999999932e+01,-7.328930880000000059e+01
2.187761619999999851e+00,3.631999999997859163e-05,1.277620999999840024e-02,-7.905332519999998908e+01,-7.308948879999999804e+01
2.238721139999999998e+00,3.806000000006193318e-05,1.307370999998624939e-02,-7.885337647000000061e+01,-7.288967890000000693e+01
2.290867650000000033e+00,3.989000000004239155e-05,1.337784000000397100e-02,-7.865343027000000120e+01,-7.268987959999999759e+01
2.344228820000000102e+00,4.179999999998074145e-05,1.368961000000012973e-02,-7.845348679999999320e+01,-7.249009119999999484e+01
2.398832919999999813e+00,4.380000000026029738e-05,1.400789999999574320e-02,-7.825354603000000964e+01,-7.229031419999999741e+01
2.454708919999999850e+00,4.589999999993210622e-05,1.433452000000556836e-02,-7.805360810000000527e+01,-7.209054899999999577e+01
2.511886430000000114e+00,4.808999999994512109e-05,1.466820000001689550e-02,-7.785367322999999828e+01,-7.189079619999999693e+01
2.570395780000000130e+00,5.039999999967292865e-05,1.500960999999279011e-02,-7.765374149000000159e+01,-7.169105620000000556e+01
2.630267990000000111e+00,5.280000000018603146e-05,1.535842999999204039e-02,-7.745381294999999966e+01,-7.149132960000000026e+01
