f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
6.309573440000000311e+00,0.000000000000000000e+00,1.299999894399661571e-07,-3.025246161300000267e+02,-2.869968129999999746e+02
6.456542289999999795e+00,0.000000000000000000e+00,-2.200000039920269046e-07,-2.988077204299999607e+02,-2.933739180000000033e+02
6.606934479999999610e+00,0.000000000000000000e+00,-4.700000033608375816e-07,-2.957884805299999584e+02,-2.938901589999999828e+02
6.760829750000000082e+00,0.000000000000000000e+00,4.999999987376213539e-07,-3.034974948699999686e+02,-2.897165330000000267e+02
6.918309709999999946e+00,0.000000000000000000e+00,-1.900000086152431322e-07,-2.966759047599999803e+02,-2.967757700000000227e+02
7.079457839999999891e+00,0.000000000000000000e+00,-3.199999980552092893e-07,-3.034912963400000194e+02,-2.918074569999999994e+02
7.244359600000000121e+00,0.000000000000000000e+00,4.300000000512227416e-07,-3.053539675800000168e+02,-2.871152650000000222e+02
7.413102409999999587e+00,0.000000000000000000e+00,-4.700000033608375816e-07,-2.948678702900000417e+02,-2.876013859999999909e+02
7.585775749999999817e+00,0.000000000000000000e+00,-3.800000172304862645e-07,-2.966667160800000147e+02,-2.967873569999999859e+02
7.762471170000000420e+00,0.000000000000000000e+00,-3.900000251633173320e-07,-2.976900683900000217e+02,-2.934846529999999802e+02
7.943282349999999603e+00,0.000000000000000000e+00,-4.000000046744389692e-07,-2.941888154499999928e+02,-2.862879800000000046e+02
8.128305160000000029e+00,0.000000000000000000e+00,2.000000165480741998e-07,-2.953728272799999672e+02,-2.889501559999999927e+02
8.317637709999999629e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.970874077000000284e+02,-2.890579579999999851e+02
8.511380380000000301e+00,0.000000000000000000e+00,2.999999821895471541e-07,-3.024165202899999940e+02,-2.873552389999999832e+02
8.709635900000000319e+00,0.000000000000000000e+00,-3.000000106112565845e-07,-2.981520283899999981e+02,-2.922253549999999791e+02
8.912509379999999481e+00,0.000000000000000000e+00,3.000000106112565845e-07,-3.033948421200000212e+02,-2.997622029999999995e+02
9.120108390000000398e+00,0.000000000000000000e+00,-4.999999987376213539e-07,-2.999006512999999927e+02,-2.906362409999999841e+02
9.332543010000000194e+00,0.000000000000000000e+00,-4.999999987376213539e-07,-2.975645815099999822e+02,-2.990855440000000272e+02
9.549925860000000100e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.980825190499999735e+02,-2.940097939999999994e+02
9.772372210000000337e+00,0.000000000000000000e+00,9.999999406318238471e-08,-3.007071289100000513e+02,-2.917353550000000268e+02
1.000000000000000000e+01,0.000000000000000000e+00,-2.999999821895471541e-07,-2.948048377700000060e+02,-2.980739449999999806e+02
1.023292990000000025e+01,0.000000000000000000e+00,3.000000106112565845e-07,-2.956606010099999935e+02,-2.970755990000000111e+02
1.047128550000000047e+01,0.000000000000000000e+00,9.999999406318238471e-08,-2.986827116499999875e+02,-2.972505120000000147e+02
1.071519310000000047e+01,0.000000000000000000e+00,-9.999999406318238471e-08,-3.044721623699999782e+02,-2.909175109999999904e+02
1.096478199999999958e+01,0.000000000000000000e+00,4.000000046744389692e-07,-2.999103414900000075e+02,-2.886219140000000039e+02
1.122018450000000023e+01,0.000000000000000000e+00,-1.999999881263647694e-07,-3.000502549199999862e+02,-2.867752780000000143e+02
1.148153620000000075e+01,0.000000000000000000e+00,2.000000165480741998e-07,-3.032930392099999608e+02,-2.898864090000000147e+02
1.174897550000000024e+01,0.000000000000000000e+00,-3.999999762527295388e-07,-2.999964804600000434e+02,-2.976279700000000048e+02
1.202264429999999962e+01,0.000000000000000000e+00,4.000000046744389692e-07,-3.043072793499999875e+02,-2.927306639999999902e+02
1.230268769999999989e+01,0.000000000000000000e+00,2.000000165480741998e-07,-3.080067741000000296e+02,-2.917353550000000268e+02
1.258925409999999978e+01,0.000000000000000000e+00,-9.999999406318238471e-08,-3.012282954699999777e+02,-2.939678369999999745e+02
