f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
1.995262309999999983e+00,8.761000000001573085e-05,4.434410000001776098e-02,-6.824559360000000652e+01,-1.193411509999999964e+02
2.041737939999999973e+00,9.178999999992498715e-05,4.537676000001056309e-02,-6.804563387000000318e+01,-1.189914799999999957e+02
2.089296130000000140e+00,9.616999999995101689e-05,4.643340999999168162e-02,-6.784567604999999446e+01,-1.186400150000000053e+02
2.137962089999999815e+00,1.007600000000330454e-04,4.751466999999820473e-02,-6.764572033000000317e+01,-1.182868069999999960e+02
2.187761619999999851e+00,1.055600000001710725e-04,4.862097999998127307e-02,-6.744576673999999628e+01,-1.179319050000000004e+02
2.238721139999999998e+00,1.105800000003043237e-04,4.975261000001296452e-02,-6.724581532999999922e+01,-1.175753569999999968e+02
2.290867650000000033e+00,1.158500000002504748e-04,5.091068999999492917e-02,-6.704586620000000607e+01,-1.172172120000000035e+02
2.344228820000000102e+00,1.213700000000095258e-04,5.209624000002577304e-02,-6.684591962000000365e+01,-1.168575189999999964e+02
2.398832919999999813e+00,1.271400000000255659e-04,5.330915999999774613e-02,-6.664597544999999457e+01,-1.164963240000000013e+02
2.454708919999999850e+00,1.331799999997329564e-04,5.455026999999290638e-02,-6.644603399999999738e+01,-1.161336739999999992e+02
2.511886430000000114e+00,1.395099999998983265e-04,5.582035000000473701e-02,-6.624609517999999753e+01,-1.157696159999999992e+02
2.570395780000000130e+00,1.461400000000168120e-04,5.711912999998958185e-02,-6.604615936000000431e+01,-1.154041950000000014e+02
2.630267990000000111e+00,1.530700000000884131e-04,5.844932000002245331e-02,-6.584622645000000318e+01,-1.150374549999999942e+02
2.691534799999999894e+00,1.603299999999308056e-04,5.980965999998488769e-02,-6.564629666999999813e+01,-1.146694420000000036e+02
2.754228700000000085e+00,1.679399999998665294e-04,6.120190000001457520e-02,-6.544637016999999446e+01,-1.143001979999999946e+02
