f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
2.041737939999999973e+00,8.356217949999999561e+00,2.379202330000000032e+00,-2.766576440000000048e+01,-2.968544530000000137e+01,-3.492615560000000130e+01
2.089296130000000140e+00,8.356018139999999761e+00,2.379097989999999996e+00,-2.761110839999999911e+01,-2.966068149999999903e+01,-3.481953419999999966e+01
2.137962089999999815e+00,8.355807000000000428e+00,2.378986789999999907e+00,-2.755460920000000158e+01,-2.963490240000000142e+01,-3.471063279999999907e+01
2.187761619999999851e+00,8.355584070000000807e+00,2.378868489999999891e+00,-2.749622979999999828e+01,-2.960807279999999864e+01,-3.459946130000000153e+01
2.238721139999999998e+00,8.355348899999999190e+00,2.378742850000000075e+00,-2.743593429999999955e+01,-2.958015669999999986e+01,-3.448603190000000041e+01
2.290867650000000033e+00,8.355101010000000272e+00,2.378609630000000141e+00,-2.737368760000000023e+01,-2.955111739999999898e+01,-3.437035929999999695e+01
2.344228820000000102e+00,8.354839869999999280e+00,2.378468550000000015e+00,-2.730945579999999850e+01,-2.952091790000000060e+01,-3.425246030000000275e+01
2.398832919999999813e+00,8.354564950000000323e+00,2.378319330000000065e+00,-2.724320649999999944e+01,-2.948952010000000001e+01,-3.413235389999999825e+01
2.454708919999999850e+00,8.354275689999999699e+00,2.378161650000000016e+00,-2.717490859999999842e+01,-2.945688589999999962e+01,-3.401006120000000266e+01
2.511886430000000114e+00,8.353971480000000227e+00,2.377995219999999854e+00,-2.710453229999999891e+01,-2.942297629999999842e+01,-3.388560540000000287e+01
