f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
3.019951719999999784e-01,-2.600000001962143870e-07,1.736966999999367545e-03,-9.638744295000000761e+01,-1.174307799999999986e+02
3.090295430000000176e-01,-2.299999999344493062e-07,1.777517999983047048e-03,-9.618729632000000151e+01,-1.172287280000000038e+02
3.162277660000000212e-01,-1.899999997334589352e-07,1.819167000007837487e-03,-9.598715615000000412e+01,-1.170267659999999950e+02
3.235936569999999790e-01,-1.599999999157830644e-07,1.860923999998931322e-03,-9.578702233999999294e+01,-1.168248909999999938e+02
3.311311209999999727e-01,-1.200000001588819032e-07,1.904894999995576654e-03,-9.558689454000000296e+01,-1.166230989999999963e+02
3.388441560000000075e-01,-6.999999957457703204e-08,1.949273000008133749e-03,-9.538677251000000012e+01,-1.164213869999999957e+02
3.467368499999999854e-01,-2.999999981767587087e-08,1.994330000002264569e-03,-9.518665594000000851e+01,-1.162197510000000023e+02
3.548133889999999790e-01,1.999999987845058058e-08,2.041416000025719768e-03,-9.498654466000000696e+01,-1.160181869999999975e+02
3.630780550000000106e-01,7.000000001866624189e-08,2.088948000022128326e-03,-9.478643853999999180e+01,-1.158166930000000008e+02
3.715352290000000224e-01,1.100000002196566129e-07,2.137406000002783912e-03,-9.458633717000000729e+01,-1.156152660000000054e+02
3.801893960000000128e-01,1.599999999157830644e-07,2.187333999984275579e-03,-9.438624038999999755e+01,-1.154139019999999931e+02
3.890451449999999811e-01,2.100000000559987257e-07,2.238333999997621504e-03,-9.418614820000000520e+01,-1.152125989999999973e+02
3.981071709999999819e-01,2.700000001354396773e-07,2.290064000021629909e-03,-9.398606010999999683e+01,-1.150113539999999972e+02
4.073802779999999846e-01,3.300000002148806288e-07,2.343237999980374298e-03,-9.378597621000000117e+01,-1.148101649999999978e+02
4.168693829999999823e-01,3.999999997894576609e-07,2.397625000014613761e-03,-9.358589610999999309e+01,-1.146090290000000067e+02
4.265795190000000181e-01,4.599999998688986125e-07,2.454045999996878891e-03,-9.338581979999999305e+01,-1.144079440000000005e+02
4.365158319999999925e-01,5.299999998875648544e-07,2.511381000005030728e-03,-9.318574710000000039e+01,-1.142069070000000011e+02
4.466835920000000182e-01,5.899999999670058060e-07,2.569564999987505871e-03,-9.298567778999999689e+01,-1.140059169999999966e+02
4.570881900000000053e-01,6.699999999248973381e-07,2.629588999980114750e-03,-9.278561170999999774e+01,-1.138049709999999948e+02
4.677351410000000209e-01,7.499999998827888703e-07,2.690505999993320074e-03,-9.258554885000000922e+01,-1.136040679999999981e+02
4.786300920000000070e-01,8.300000002847696123e-07,2.753432800005839454e-03,-9.238548898000000520e+01,-1.134032049999999998e+02
4.897788189999999764e-01,9.200000001818864348e-07,2.817549699983601386e-03,-9.218543209999999988e+01,-1.132023820000000001e+02
5.011872339999999815e-01,1.010000000079003257e-06,2.883107099989956623e-03,-9.198537790000000314e+01,-1.130015949999999947e+02
5.128613840000000312e-01,1.109999999915345370e-06,2.950428399998372697e-03,-9.178532641000001036e+01,-1.128008439999999979e+02
5.248074600000000034e-01,1.199999999812462192e-06,3.018914199998334880e-03,-9.158527746000000036e+01,-1.126001260000000030e+02
5.370317959999999502e-01,1.310000000032118805e-06,3.089046799999550785e-03,-9.138523090999998999e+01,-1.123994419999999934e+02
5.495408739999999570e-01,1.420000000251775418e-06,3.161395000006450573e-03,-9.118518679999999677e+01,-1.121987879999999933e+02
5.623413250000000030e-01,1.529999999583253611e-06,3.235620999987531832e-03,-9.098514495000000579e+01,-1.119981640000000027e+02
5.754399369999999569e-01,1.650000000186224725e-06,3.310480999999754204e-03,-9.078510524000000714e+01,-1.117975679999999983e+02
5.888436550000000214e-01,1.770000000345106628e-06,3.387838999998393774e-03,-9.058506772999999157e+01,-1.115969989999999967e+02
6.025595860000000359e-01,1.899999999999124611e-06,3.466664000001173918e-03,-9.038503212999999903e+01,-1.113964560000000006e+02
6.165950019999999476e-01,2.040000000036457095e-06,3.547044000015375786e-03,-9.018499855999999681e+01,-1.111959379999999982e+02
6.309573440000000311e-01,2.180000000073789579e-06,3.630187999988265801e-03,-8.998496688000000177e+01,-1.109954440000000062e+02
6.456542290000000239e-01,2.330000000050347353e-06,3.714435000006233167e-03,-8.978493695000000230e+01,-1.107949720000000013e+02
6.606934479999999610e-01,2.489999999966130417e-06,3.801258999999390653e-03,-8.958490878000000635e+01,-1.105945219999999978e+02
6.760829750000000304e-01,2.649999999881913482e-06,3.889279000020451349e-03,-8.938488230000000101e+01,-1.103940929999999980e+02
