f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
1.905460719999999997e+00,2.757999999980498274e-05,1.051555999998754487e-02,-8.074515030999999965e+01,-5.641086080000000180e+01
1.949844600000000039e+00,2.894999999991654249e-05,1.075983999999152729e-02,-8.054516813000000752e+01,-5.621107299999999896e+01
1.995262309999999983e+00,3.036999999972422870e-05,1.101099000001681816e-02,-8.034518726000000299e+01,-5.601129739999999657e+01
2.041737939999999973e+00,3.186999999993389565e-05,1.126723000001561559e-02,-8.014520767999999862e+01,-5.581153450000000049e+01
2.089296130000000140e+00,3.344000000016222884e-05,1.152974000001449895e-02,-7.994522944999999936e+01,-5.561178460000000001e+01
2.137962089999999815e+00,3.507000000002591378e-05,1.179756999999881373e-02,-7.974525269999999466e+01,-5.541204849999999738e+01
2.187761619999999851e+00,3.679000000023080474e-05,1.207277000000317457e-02,-7.954527732999999046e+01,-5.521232650000000319e+01
2.238721139999999998e+00,3.858999999994949803e-05,1.235334999998372041e-02,-7.934530349000000626e+01,-5.501261929999999722e+01
2.290867650000000033e+00,4.047000000007017206e-05,1.264132000000017797e-02,-7.914533113000000242e+01,-5.481292760000000186e+01
2.344228820000000102e+00,4.244000000008796292e-05,1.293570999999360538e-02,-7.894536044999999547e+01,-5.461325180000000046e+01
2.398832919999999813e+00,4.450000000000287059e-05,1.323658999999111074e-02,-7.874539138999999466e+01,-5.441359280000000354e+01
2.454708919999999850e+00,4.666000000019820959e-05,1.354514000001927343e-02,-7.854542399999999702e+01,-5.421395119999999679e+01
2.511886430000000114e+00,4.892999999972502678e-05,1.385960000001773551e-02,-7.834545844999999531e+01,-5.401432770000000261e+01
2.570395780000000130e+00,5.129999999997636451e-05,1.418236000000661079e-02,-7.814549460000000636e+01,-5.381472320000000309e+01
2.630267990000000111e+00,5.376999999961995513e-05,1.451293000002351619e-02,-7.794553274000000442e+01,-5.361513839999999931e+01
2.691534799999999894e+00,5.637000000024983137e-05,1.485002999999096573e-02,-7.774557274000000007e+01,-5.341557420000000178e+01
2.754228700000000085e+00,5.908999999970632189e-05,1.519557000000304470e-02,-7.754561481000000356e+01,-5.321603160000000088e+01
2.818382929999999842e+00,6.192999999976578351e-05,1.554969000000028245e-02,-7.734565892999999903e+01,-5.301651129999999768e+01
2.884031499999999859e+00,6.491000000030666683e-05,1.591179999999781103e-02,-7.714570521000000269e+01,-5.281701449999999909e+01
2.951209229999999906e+00,6.803999999993592951e-05,1.628156999998964238e-02,-7.694575370999999109e+01,-5.261754220000000259e+01
3.019951719999999895e+00,7.130000000010738859e-05,1.666102999999452550e-02,-7.674580455999999629e+01,-5.241809539999999856e+01
3.090295429999999843e+00,7.473000000013385602e-05,1.704852000000300905e-02,-7.654585781000000111e+01,-5.221867530000000102e+01
3.162277659999999990e+00,7.831000000013688123e-05,1.744478000000526663e-02,-7.634591356999999334e+01,-5.201928310000000266e+01
3.235936569999999790e+00,8.205999999999491479e-05,1.785093999998821346e-02,-7.614597176000000900e+01,-5.181992000000000331e+01
3.311311209999999949e+00,8.598000000015204591e-05,1.826558000001909932e-02,-7.594603277000000219e+01,-5.162058729999999684e+01
3.388441559999999964e+00,9.009999999998186127e-05,1.869073999998249747e-02,-7.574609641000000693e+01,-5.142128639999999962e+01
3.467368500000000076e+00,9.439000000011077418e-05,1.912597999998411069e-02,-7.554616302000000871e+01,-5.122201859999999840e+01
